racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,K011,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,K011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L001,Ron DeSantis (REP),-,-,-,-,504,16.62%
Governor and Lieutenant Governor,L001,Andrew Gillum (DEM),-,-,-,-,"2,516",82.95%
Governor and Lieutenant Governor,L001,Darcy G. Richardson (REF),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,L001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.16%
Governor and Lieutenant Governor,L001,Ryan Christopher Foley (NPA),-,-,-,-,1,0.03%
Governor and Lieutenant Governor,L001,Bruce Stanley (NPA),-,-,-,-,3,0.10%
Governor and Lieutenant Governor,L001,WRITE-IN (NON),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,L002,Ron DeSantis (REP),-,-,-,-,15,1.89%
Governor and Lieutenant Governor,L002,Andrew Gillum (DEM),-,-,-,-,778,97.98%
Governor and Lieutenant Governor,L002,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L002,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L002,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L002,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,L002,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L003,Ron DeSantis (REP),22,12,11,0,45,5.71%
Governor and Lieutenant Governor,L003,Andrew Gillum (DEM),-,-,-,-,740,93.91%
Governor and Lieutenant Governor,L003,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.25%
Governor and Lieutenant Governor,L003,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L003,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,L003,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L004,Ron DeSantis (REP),22,11,14,0,47,1.66%
Governor and Lieutenant Governor,L004,Andrew Gillum (DEM),-,-,-,-,"2,772",98.19%
Governor and Lieutenant Governor,L004,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L004,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.14%
Governor and Lieutenant Governor,L004,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L004,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L004,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L005,Ron DeSantis (REP),-,-,-,-,33,3.40%
Governor and Lieutenant Governor,L005,Andrew Gillum (DEM),-,-,-,-,936,96.40%
Governor and Lieutenant Governor,L005,Darcy G. Richardson (REF),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,L005,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L005,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L005,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L006,Ron DeSantis (REP),16,28,24,0,68,3.57%
Governor and Lieutenant Governor,L006,Andrew Gillum (DEM),-,-,-,-,"1,832",96.07%
Governor and Lieutenant Governor,L006,Darcy G. Richardson (REF),-,-,-,-,3,0.16%
Governor and Lieutenant Governor,L006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.16%
Governor and Lieutenant Governor,L006,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L006,Bruce Stanley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,L006,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L007,Ron DeSantis (REP),24,17,35,0,76,9.97%
Governor and Lieutenant Governor,L007,Andrew Gillum (DEM),-,-,-,-,685,89.90%
Governor and Lieutenant Governor,L007,Darcy G. Richardson (REF),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,L007,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L007,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L007,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L008,Ron DeSantis (REP),-,-,-,-,44,3.23%
Governor and Lieutenant Governor,L008,Andrew Gillum (DEM),-,-,-,-,"1,316",96.48%
Governor and Lieutenant Governor,L008,Darcy G. Richardson (REF),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,L008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,L008,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L008,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L009,Ron DeSantis (REP),80,53,53,0,186,13.42%
Governor and Lieutenant Governor,L009,Andrew Gillum (DEM),-,-,-,-,"1,190",85.86%
Governor and Lieutenant Governor,L009,Darcy G. Richardson (REF),-,-,-,-,4,0.29%
Governor and Lieutenant Governor,L009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.22%
Governor and Lieutenant Governor,L009,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L009,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L009,WRITE-IN (NON),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,L010,Ron DeSantis (REP),-,-,-,-,349,12.27%
Governor and Lieutenant Governor,L010,Andrew Gillum (DEM),-,-,-,-,"2,475",87.03%
Governor and Lieutenant Governor,L010,Darcy G. Richardson (REF),-,-,-,-,6,0.21%
Governor and Lieutenant Governor,L010,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,8,0.28%
Governor and Lieutenant Governor,L010,Ryan Christopher Foley (NPA),-,-,-,-,3,0.11%
Governor and Lieutenant Governor,L010,Bruce Stanley (NPA),-,-,-,-,3,0.11%
Governor and Lieutenant Governor,L010,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L011,Ron DeSantis (REP),-,-,-,-,50,6.07%
Governor and Lieutenant Governor,L011,Andrew Gillum (DEM),-,-,-,-,772,93.69%
Governor and Lieutenant Governor,L011,Darcy G. Richardson (REF),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,L011,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,L011,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L011,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L012,Ron DeSantis (REP),-,-,-,-,27,3.38%
Governor and Lieutenant Governor,L012,Andrew Gillum (DEM),246,144,380,0,770,96.49%
Governor and Lieutenant Governor,L012,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L012,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L012,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L012,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,L012,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L013,Ron DeSantis (REP),-,-,-,-,347,14.67%
Governor and Lieutenant Governor,L013,Andrew Gillum (DEM),-,-,-,-,"2,009",84.95%
Governor and Lieutenant Governor,L013,Darcy G. Richardson (REF),-,-,-,-,4,0.17%
Governor and Lieutenant Governor,L013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.13%
Governor and Lieutenant Governor,L013,Ryan Christopher Foley (NPA),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,L013,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L013,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L014,Ron DeSantis (REP),-,-,-,-,3,0.42%
Governor and Lieutenant Governor,L014,Andrew Gillum (DEM),-,-,-,-,707,98.61%
Governor and Lieutenant Governor,L014,Darcy G. Richardson (REF),-,-,-,-,4,0.56%
Governor and Lieutenant Governor,L014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.28%
Governor and Lieutenant Governor,L014,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L014,Bruce Stanley (NPA),-,-,-,-,1,0.14%
Governor and Lieutenant Governor,L014,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L015,Ron DeSantis (REP),-,-,-,-,9,1.53%
Governor and Lieutenant Governor,L015,Andrew Gillum (DEM),-,-,-,-,579,98.47%
Governor and Lieutenant Governor,L015,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L015,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L015,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L015,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L015,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L016,Ron DeSantis (REP),-,-,-,-,10,1.03%
Governor and Lieutenant Governor,L016,Andrew Gillum (DEM),-,-,-,-,953,98.55%
Governor and Lieutenant Governor,L016,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,L016,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,L016,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,L016,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L016,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,L017,Ron DeSantis (REP),-,-,-,-,13,2.13%
Governor and Lieutenant Governor,L017,Andrew Gillum (DEM),-,-,-,-,595,97.38%
Governor and Lieutenant Governor,L017,Darcy G. Richardson (REF),-,-,-,-,2,0.33%
Governor and Lieutenant Governor,L017,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.16%
Governor and Lieutenant Governor,L017,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L017,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L017,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L018,Ron DeSantis (REP),-,-,-,-,16,1.70%
Governor and Lieutenant Governor,L018,Andrew Gillum (DEM),-,-,-,-,919,97.87%
Governor and Lieutenant Governor,L018,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L018,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.21%
Governor and Lieutenant Governor,L018,Ryan Christopher Foley (NPA),-,-,-,-,2,0.21%
Governor and Lieutenant Governor,L018,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L019,Ron DeSantis (REP),-,-,-,-,6,1.69%
Governor and Lieutenant Governor,L019,Andrew Gillum (DEM),-,-,-,-,349,98.31%
Governor and Lieutenant Governor,L019,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L019,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L019,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L019,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,L019,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M001,Ron DeSantis (REP),180,93,182,0,455,33.93%
Governor and Lieutenant Governor,M001,Andrew Gillum (DEM),-,-,-,-,876,65.32%
Governor and Lieutenant Governor,M001,Darcy G. Richardson (REF),-,-,-,-,4,0.30%
Governor and Lieutenant Governor,M001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.22%
Governor and Lieutenant Governor,M001,Ryan Christopher Foley (NPA),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,M001,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M001,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M002,Ron DeSantis (REP),45,42,29,0,116,7.07%
Governor and Lieutenant Governor,M002,Andrew Gillum (DEM),-,-,-,-,"1,518",92.50%
Governor and Lieutenant Governor,M002,Darcy G. Richardson (REF),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,M002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,M002,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M002,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,M002,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,M003,Ron DeSantis (REP),47,35,37,0,119,6.35%
Governor and Lieutenant Governor,M003,Andrew Gillum (DEM),-,-,-,-,"1,749",93.33%
Governor and Lieutenant Governor,M003,Darcy G. Richardson (REF),-,-,-,-,4,0.21%
Governor and Lieutenant Governor,M003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.05%
Governor and Lieutenant Governor,M003,Ryan Christopher Foley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,M003,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M003,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M004,Ron DeSantis (REP),20,18,19,0,57,6.88%
Governor and Lieutenant Governor,M004,Andrew Gillum (DEM),-,-,-,-,767,92.52%
Governor and Lieutenant Governor,M004,Darcy G. Richardson (REF),-,-,-,-,3,0.36%
Governor and Lieutenant Governor,M004,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M004,Ryan Christopher Foley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,M004,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,M004,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M005,Ron DeSantis (REP),73,59,51,0,183,17.15%
Governor and Lieutenant Governor,M005,Andrew Gillum (DEM),-,-,-,-,877,82.19%
Governor and Lieutenant Governor,M005,Darcy G. Richardson (REF),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,M005,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.09%
Governor and Lieutenant Governor,M005,Ryan Christopher Foley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,M005,Bruce Stanley (NPA),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,M005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M006,Ron DeSantis (REP),59,31,69,0,159,25.60%
Governor and Lieutenant Governor,M006,Andrew Gillum (DEM),-,-,-,-,458,73.75%
Governor and Lieutenant Governor,M006,Darcy G. Richardson (REF),-,-,-,-,1,0.16%
Governor and Lieutenant Governor,M006,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M006,Ryan Christopher Foley (NPA),-,-,-,-,1,0.16%
Governor and Lieutenant Governor,M006,Bruce Stanley (NPA),-,-,-,-,2,0.32%
Governor and Lieutenant Governor,M006,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M007,Ron DeSantis (REP),-,-,-,-,153,23.43%
Governor and Lieutenant Governor,M007,Andrew Gillum (DEM),-,-,-,-,487,74.58%
Governor and Lieutenant Governor,M007,Darcy G. Richardson (REF),-,-,-,-,5,0.77%
Governor and Lieutenant Governor,M007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.77%
Governor and Lieutenant Governor,M007,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M007,Bruce Stanley (NPA),-,-,-,-,3,0.46%
Governor and Lieutenant Governor,M007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M008,Ron DeSantis (REP),85,57,76,0,218,21.50%
Governor and Lieutenant Governor,M008,Andrew Gillum (DEM),-,-,-,-,784,77.32%
Governor and Lieutenant Governor,M008,Darcy G. Richardson (REF),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,M008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.49%
Governor and Lieutenant Governor,M008,Ryan Christopher Foley (NPA),-,-,-,-,4,0.39%
Governor and Lieutenant Governor,M008,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,M008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M009,Ron DeSantis (REP),116,73,106,0,295,22.69%
Governor and Lieutenant Governor,M009,Andrew Gillum (DEM),-,-,-,-,995,76.54%
Governor and Lieutenant Governor,M009,Darcy G. Richardson (REF),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,M009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.15%
Governor and Lieutenant Governor,M009,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,M009,Bruce Stanley (NPA),-,-,-,-,3,0.23%
Governor and Lieutenant Governor,M009,WRITE-IN (NON),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,M010,Ron DeSantis (REP),61,33,62,0,156,25.00%
Governor and Lieutenant Governor,M010,Andrew Gillum (DEM),159,149,153,0,461,73.88%
Governor and Lieutenant Governor,M010,Darcy G. Richardson (REF),-,-,-,-,4,0.64%
Governor and Lieutenant Governor,M010,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M010,Ryan Christopher Foley (NPA),-,-,-,-,2,0.32%
Governor and Lieutenant Governor,M010,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M010,WRITE-IN (NON),-,-,-,-,1,0.16%
Governor and Lieutenant Governor,M011,Ron DeSantis (REP),59,36,57,0,152,23.42%
Governor and Lieutenant Governor,M011,Andrew Gillum (DEM),149,114,225,0,488,75.19%
Governor and Lieutenant Governor,M011,Darcy G. Richardson (REF),-,-,-,-,5,0.77%
Governor and Lieutenant Governor,M011,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M011,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M011,Bruce Stanley (NPA),-,-,-,-,4,0.62%
Governor and Lieutenant Governor,M011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M012,Ron DeSantis (REP),166,126,229,0,521,34.80%
Governor and Lieutenant Governor,M012,Andrew Gillum (DEM),-,-,-,-,968,64.66%
Governor and Lieutenant Governor,M012,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M012,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.33%
Governor and Lieutenant Governor,M012,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M012,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M012,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M013,Ron DeSantis (REP),-,-,-,-,136,15.65%
Governor and Lieutenant Governor,M013,Andrew Gillum (DEM),-,-,-,-,724,83.31%
Governor and Lieutenant Governor,M013,Darcy G. Richardson (REF),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,M013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.46%
Governor and Lieutenant Governor,M013,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M013,Bruce Stanley (NPA),-,-,-,-,3,0.35%
Governor and Lieutenant Governor,M013,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M014,Ron DeSantis (REP),-,-,-,-,467,33.50%
Governor and Lieutenant Governor,M014,Andrew Gillum (DEM),-,-,-,-,910,65.28%
Governor and Lieutenant Governor,M014,Darcy G. Richardson (REF),-,-,-,-,6,0.43%
Governor and Lieutenant Governor,M014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.36%
Governor and Lieutenant Governor,M014,Ryan Christopher Foley (NPA),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,M014,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M014,WRITE-IN (NON),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,M015,Ron DeSantis (REP),142,68,122,0,332,24.79%
Governor and Lieutenant Governor,M015,Andrew Gillum (DEM),-,-,-,-,"1,000",74.68%
Governor and Lieutenant Governor,M015,Darcy G. Richardson (REF),-,-,-,-,4,0.30%
Governor and Lieutenant Governor,M015,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,M015,Ryan Christopher Foley (NPA),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,M015,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M015,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M016,Ron DeSantis (REP),42,28,38,0,108,27.14%
Governor and Lieutenant Governor,M016,Andrew Gillum (DEM),-,-,-,-,287,72.11%
Governor and Lieutenant Governor,M016,Darcy G. Richardson (REF),-,-,-,-,1,0.25%
Governor and Lieutenant Governor,M016,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M016,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M016,Bruce Stanley (NPA),-,-,-,-,1,0.25%
Governor and Lieutenant Governor,M016,WRITE-IN (NON),-,-,-,-,1,0.25%
Governor and Lieutenant Governor,M017,Ron DeSantis (REP),67,37,67,0,171,27.01%
Governor and Lieutenant Governor,M017,Andrew Gillum (DEM),-,-,-,-,451,71.25%
Governor and Lieutenant Governor,M017,Darcy G. Richardson (REF),-,-,-,-,5,0.79%
Governor and Lieutenant Governor,M017,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.32%
Governor and Lieutenant Governor,M017,Ryan Christopher Foley (NPA),-,-,-,-,2,0.32%
Governor and Lieutenant Governor,M017,Bruce Stanley (NPA),-,-,-,-,2,0.32%
Governor and Lieutenant Governor,M017,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M018,Ron DeSantis (REP),55,31,59,0,145,24.21%
Governor and Lieutenant Governor,M018,Andrew Gillum (DEM),120,113,212,0,445,74.29%
Governor and Lieutenant Governor,M018,Darcy G. Richardson (REF),-,-,-,-,5,0.83%
Governor and Lieutenant Governor,M018,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.50%
Governor and Lieutenant Governor,M018,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M018,Bruce Stanley (NPA),-,-,-,-,1,0.17%
Governor and Lieutenant Governor,M018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M019,Ron DeSantis (REP),69,56,104,0,229,27.96%
Governor and Lieutenant Governor,M019,Andrew Gillum (DEM),152,134,300,0,586,71.55%
Governor and Lieutenant Governor,M019,Darcy G. Richardson (REF),-,-,-,-,2,0.24%
Governor and Lieutenant Governor,M019,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,M019,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M019,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,M019,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,M020,Ron DeSantis (REP),94,71,155,0,320,19.48%
Governor and Lieutenant Governor,M020,Andrew Gillum (DEM),-,-,-,-,"1,305",79.43%
Governor and Lieutenant Governor,M020,Darcy G. Richardson (REF),-,-,-,-,7,0.43%
Governor and Lieutenant Governor,M020,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.24%
Governor and Lieutenant Governor,M020,Ryan Christopher Foley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,M020,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,M020,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,M021,Ron DeSantis (REP),-,-,-,-,195,25.52%
Governor and Lieutenant Governor,M021,Andrew Gillum (DEM),-,-,-,-,564,73.82%
Governor and Lieutenant Governor,M021,Darcy G. Richardson (REF),-,-,-,-,2,0.26%
Governor and Lieutenant Governor,M021,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.26%
Governor and Lieutenant Governor,M021,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
